3078
5128
7183
5141
5148
11293
8225
12326
15402
14384
14387
13367
7234
10307
8269
14419
12380
6237
10334
11362
7014
7272
14458
5250
13163
8327
14473
13450
4237
8461
3225
8348
12445
14499
16556
4272
4284
9419
12496
8401
5335
3297
15591
16618
15600
4344
16637
12545
14596
9480
4361
3339
6414
12561
7449
6427
16671
7461
3372
3376
3379
14656
15684
7496
3401
15695
6485
9558
9263
10599
10601
15729
10612
12673
6530
9011
14734
14744
4505
12015
3489
7752
14777
5570
15820
16855
16864
14820
3558
3559
15849
16883
7672
16897
9731
14270
6667
12814
6680
5668
8743
14900
7734
15969
14434
7949
5714
3667
8633
18011
5726
18015
5729
8805
4725
3708
14980
14984
4716
14989
16525
11033
3741
15007
11036
5801
4783
16330
9845
4801
8905
4818
9943
16090
15070
16104
12010
12073
4856
15097
17150
3846
16139
16140
12047
8977
8982
17177
8988
12061
13088
12067
3876
13094
13096
4914
3886
15153
14133
10041
4923
13116
4929
10053
8010
3915
14477
13144
13153
17252
17263
11120
7025
7038
11142
11145
9485
17296
12179
5273
15259
8093
15262
15269
12199
10396
8122
4030
7106
8132
5066
8143
14840
9273
17286
15319
14301
15332
16357
11242
