15733
16020
16295
13420
15745
12500
12030
7354
3348
15309
11438
11791
11760
11586
4119
11421
7989
16142
3848
4708
3867
4281
4006
3472
9685
10263
6545
8573
7217
16607
9258
12148
14860
8328
14120
7331
9818
11478
14173
5892
11804
11470
14925
3846
7829
10001
14161
16928
16912
6195
15477
11677
3364
7754
15883
3842
6223
6555
15662
4298
5424
14112
8532
10222
4354
16236
7706
13340
14888
14050
3558
11454
8515
16216
11187
11812
13147
6241
9646
5970
7184
14864
6730
8013
3798
6262
3502
16486
8343
5757
15908
16896
9356
10371
16336
11788
6550
15844
16811
7821
